Bachelorette,02,02_JEFF_O,E,,,,,,,,,,,,,,,,,,,
Bachelorette,02,02_JUSTIN_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,02,02_KEITH_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,02,02_TREVER_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_RYAN_S,,,,,,W,,,,,,D14,D1,D1,D1,D1,,,,
Bachelorette,01,01_CHARLIE_M,,,,,,E,,,,,,D14,D1,D1,D1,D1,,,,
Bachelorette,01,01_RUSS_X,,,,,E,,,,,,,D14,D1,D1,D1,,,,,
Bachelorette,01,01_GREG_T,,,,E,,,,,,,,D14,D5,D1,,,,,,
Bachelorette,01,01_BOB_G,,,E,,,,,,,,,D14,D5,,,,,,,
Bachelorette,01,01_JAMIE_B,,,E,,,,,,,,,D14,D5,,,,,,,
Bachelorette,01,01_MIKE_X,,,E,,,,,,,,,D14,D5,,,,,,,
Bachelorette,01,01_ROB_X,,,E,,,,,,,,,D14,D5,,,,,,,
Bachelorette,01,01_BRIAN_C,,E,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_BRIAN_S,,E,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_BROOK_X,,E,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_JACK_X,,E,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_JEFF_X,,E,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_JOSH_X,,E,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_BRIAN_H,,EQ,,,,,,,,,,D14,,,,,,,,
Bachelorette,01,01_BILLY_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_BRIAN_K,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_CHRIS_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_DUANE_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_ERIC_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_GREGG_H,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_MATT_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_PAUL_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_PETER_X,E,,,,,,,,,,,,,,,,,,,
Bachelorette,01,01_WAYNE_X,E,,,,,,,,,,,,,,,,,,,
